PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ebh,Ghi
2012-02-15T21:30:00Z,2012-02-15T21:00:00Z,PT30M,19.4,79,649,244,322
2012-02-15T22:00:00Z,2012-02-15T21:30:00Z,PT30M,20.1,79,786,361,441
2012-02-15T22:30:00Z,2012-02-15T22:00:00Z,PT30M,20.8,136,731,388,524
2012-02-15T23:00:00Z,2012-02-15T22:30:00Z,PT30M,21.5,204,626,392,597
2012-02-15T23:30:00Z,2012-02-15T23:00:00Z,PT30M,22.2,198,690,496,694
2012-02-16T00:00:00Z,2012-02-15T23:30:00Z,PT30M,22.9,169,805,629,798
2012-02-16T00:30:00Z,2012-02-16T00:00:00Z,PT30M,23.3,157,858,713,871
2012-02-16T01:00:00Z,2012-02-16T00:30:00Z,PT30M,23.4,151,891,782,933
2012-02-16T01:30:00Z,2012-02-16T01:00:00Z,PT30M,23.6,130,936,848,978
2012-02-16T02:00:00Z,2012-02-16T01:30:00Z,PT30M,23.7,107,980,908,1015
2012-02-16T02:30:00Z,2012-02-16T02:00:00Z,PT30M,23.8,129,946,877,1006
2012-02-16T03:00:00Z,2012-02-16T02:30:00Z,PT30M,23.8,162,892,821,983
2012-02-16T03:30:00Z,2012-02-16T03:00:00Z,PT30M,23.9,143,914,815,959
2012-02-16T04:00:00Z,2012-02-16T03:30:00Z,PT30M,23.9,109,957,823,932
2012-02-16T04:30:00Z,2012-02-16T04:00:00Z,PT30M,23.9,99,954,773,872
2012-02-16T05:00:00Z,2012-02-16T04:30:00Z,PT30M,23.9,96,936,703,799
2012-02-16T05:30:00Z,2012-02-16T05:00:00Z,PT30M,23.9,93,907,616,709
2012-02-16T06:00:00Z,2012-02-16T05:30:00Z,PT30M,23.9,92,860,518,610
2012-02-16T06:30:00Z,2012-02-16T06:00:00Z,PT30M,23.7,137,601,335,471
2012-02-16T07:00:00Z,2012-02-16T06:30:00Z,PT30M,23.4,190,285,132,322
2012-02-16T07:30:00Z,2012-02-16T07:00:00Z,PT30M,23.1,159,127,50,209
2012-02-16T08:00:00Z,2012-02-16T07:30:00Z,PT30M,22.7,100,25,10,110
2012-02-16T08:30:00Z,2012-02-16T08:00:00Z,PT30M,22.4,52,0,0,52
2012-02-16T09:00:00Z,2012-02-16T08:30:00Z,PT30M,22.1,10,0,0,10
2012-02-16T09:30:00Z,2012-02-16T09:00:00Z,PT30M,21.7,0,0,0,0
2012-02-16T10:00:00Z,2012-02-16T09:30:00Z,PT30M,21.4,0,0,0,0
2012-02-16T10:30:00Z,2012-02-16T10:00:00Z,PT30M,21.0,0,0,0,0
2012-02-16T11:00:00Z,2012-02-16T10:30:00Z,PT30M,20.7,0,0,0,0
2012-02-16T11:30:00Z,2012-02-16T11:00:00Z,PT30M,20.3,0,0,0,0
2012-02-16T12:00:00Z,2012-02-16T11:30:00Z,PT30M,20.0,0,0,0,0
2012-02-16T12:30:00Z,2012-02-16T12:00:00Z,PT30M,19.8,0,0,0,0
2012-02-16T13:00:00Z,2012-02-16T12:30:00Z,PT30M,19.7,0,0,0,0
2012-02-16T13:30:00Z,2012-02-16T13:00:00Z,PT30M,19.6,0,0,0,0
2012-02-16T14:00:00Z,2012-02-16T13:30:00Z,PT30M,19.5,0,0,0,0
2012-02-16T14:30:00Z,2012-02-16T14:00:00Z,PT30M,19.4,0,0,0,0
2012-02-16T15:00:00Z,2012-02-16T14:30:00Z,PT30M,19.4,0,0,0,0
2012-02-16T15:30:00Z,2012-02-16T15:00:00Z,PT30M,19.2,0,0,0,0
2012-02-16T16:00:00Z,2012-02-16T15:30:00Z,PT30M,19.1,0,0,0,0
2012-02-16T16:30:00Z,2012-02-16T16:00:00Z,PT30M,19.0,0,0,0,0
2012-02-16T17:00:00Z,2012-02-16T16:30:00Z,PT30M,18.8,0,0,0,0
2012-02-16T17:30:00Z,2012-02-16T17:00:00Z,PT30M,18.7,0,0,0,0
2012-02-16T18:00:00Z,2012-02-16T17:30:00Z,PT30M,18.5,0,0,0,0
2012-02-16T18:30:00Z,2012-02-16T18:00:00Z,PT30M,18.6,0,0,0,0
2012-02-16T19:00:00Z,2012-02-16T18:30:00Z,PT30M,18.6,0,3,0,1
2012-02-16T19:30:00Z,2012-02-16T19:00:00Z,PT30M,18.8,8,51,4,12
2012-02-16T20:00:00Z,2012-02-16T19:30:00Z,PT30M,18.9,18,122,13,32
2012-02-16T20:30:00Z,2012-02-16T20:00:00Z,PT30M,19.0,38,317,72,110
2012-02-16T21:00:00Z,2012-02-16T20:30:00Z,PT30M,19.1,61,544,147,208
2012-02-16T21:30:00Z,2012-02-16T21:00:00Z,PT30M,19.7,77,662,240,317
2012-02-16T22:00:00Z,2012-02-16T21:30:00Z,PT30M,20.4,90,743,338,428
2012-02-16T22:30:00Z,2012-02-16T22:00:00Z,PT30M,21.1,100,794,433,534
2012-02-16T23:00:00Z,2012-02-16T22:30:00Z,PT30M,21.9,110,834,527,637
2012-02-16T23:30:00Z,2012-02-16T23:00:00Z,PT30M,22.7,116,863,609,726
2012-02-17T00:00:00Z,2012-02-16T23:30:00Z,PT30M,23.4,122,886,687,809
2012-02-17T00:30:00Z,2012-02-17T00:00:00Z,PT30M,23.8,125,903,748,873
2012-02-17T01:00:00Z,2012-02-17T00:30:00Z,PT30M,24.1,128,916,801,930
2012-02-17T01:30:00Z,2012-02-17T01:00:00Z,PT30M,24.4,131,922,832,963
2012-02-17T02:00:00Z,2012-02-17T01:30:00Z,PT30M,24.6,135,922,852,987
2012-02-17T02:30:00Z,2012-02-17T02:00:00Z,PT30M,24.8,164,876,811,975
2012-02-17T03:00:00Z,2012-02-17T02:30:00Z,PT30M,25.0,195,799,735,929
2012-02-17T03:30:00Z,2012-02-17T03:00:00Z,PT30M,25.0,144,476,437,581
2012-02-17T04:00:00Z,2012-02-17T03:30:00Z,PT30M,25.0,69,94,86,155
2012-02-17T04:30:00Z,2012-02-17T04:00:00Z,PT30M,25.0,40,0,0,40
2012-02-17T05:00:00Z,2012-02-17T04:30:00Z,PT30M,24.9,28,0,0,28
2012-02-17T05:30:00Z,2012-02-17T05:00:00Z,PT30M,24.9,50,0,0,50
2012-02-17T06:00:00Z,2012-02-17T05:30:00Z,PT30M,24.8,80,0,0,80
2012-02-17T06:30:00Z,2012-02-17T06:00:00Z,PT30M,24.6,73,0,0,73
2012-02-17T07:00:00Z,2012-02-17T06:30:00Z,PT30M,24.3,53,0,0,53
2012-02-17T07:30:00Z,2012-02-17T07:00:00Z,PT30M,24.0,36,0,0,36
2012-02-17T08:00:00Z,2012-02-17T07:30:00Z,PT30M,23.6,21,0,0,21
2012-02-17T08:30:00Z,2012-02-17T08:00:00Z,PT30M,23.3,11,0,0,11
2012-02-17T09:00:00Z,2012-02-17T08:30:00Z,PT30M,23.0,2,0,0,2
2012-02-17T09:30:00Z,2012-02-17T09:00:00Z,PT30M,22.6,0,0,0,0
2012-02-17T10:00:00Z,2012-02-17T09:30:00Z,PT30M,22.2,0,0,0,0
2012-02-17T10:30:00Z,2012-02-17T10:00:00Z,PT30M,21.8,0,0,0,0
2012-02-17T11:00:00Z,2012-02-17T10:30:00Z,PT30M,21.5,0,0,0,0
2012-02-17T11:30:00Z,2012-02-17T11:00:00Z,PT30M,21.1,0,0,0,0
2012-02-17T12:00:00Z,2012-02-17T11:30:00Z,PT30M,20.7,0,0,0,0
2012-02-17T12:30:00Z,2012-02-17T12:00:00Z,PT30M,20.5,0,0,0,0
2012-02-17T13:00:00Z,2012-02-17T12:30:00Z,PT30M,20.4,0,0,0,0
2012-02-17T13:30:00Z,2012-02-17T13:00:00Z,PT30M,20.4,0,0,0,0
2012-02-17T14:00:00Z,2012-02-17T13:30:00Z,PT30M,20.3,0,0,0,0
2012-02-17T14:30:00Z,2012-02-17T14:00:00Z,PT30M,20.2,0,0,0,0
2012-02-17T15:00:00Z,2012-02-17T14:30:00Z,PT30M,20.2,0,0,0,0
2012-02-17T15:30:00Z,2012-02-17T15:00:00Z,PT30M,20.1,0,0,0,0
2012-02-17T16:00:00Z,2012-02-17T15:30:00Z,PT30M,19.9,0,0,0,0
2012-02-17T16:30:00Z,2012-02-17T16:00:00Z,PT30M,19.8,0,0,0,0
2012-02-17T17:00:00Z,2012-02-17T16:30:00Z,PT30M,19.6,0,0,0,0
2012-02-17T17:30:00Z,2012-02-17T17:00:00Z,PT30M,19.5,0,0,0,0
2012-02-17T18:00:00Z,2012-02-17T17:30:00Z,PT30M,19.3,0,0,0,0
2012-02-17T18:30:00Z,2012-02-17T18:00:00Z,PT30M,19.3,0,0,0,0
2012-02-17T19:00:00Z,2012-02-17T18:30:00Z,PT30M,19.4,0,2,0,1
2012-02-17T19:30:00Z,2012-02-17T19:00:00Z,PT30M,19.5,8,25,2,10
2012-02-17T20:00:00Z,2012-02-17T19:30:00Z,PT30M,19.6,19,63,8,26
2012-02-17T20:30:00Z,2012-02-17T20:00:00Z,PT30M,19.7,44,229,54,98
2012-02-17T21:00:00Z,2012-02-17T20:30:00Z,PT30M,19.8,73,431,116,190
2012-02-17T21:30:00Z,2012-02-17T21:00:00Z,PT30M,20.2,95,551,201,296
2012-02-17T22:00:00Z,2012-02-17T21:30:00Z,PT30M,20.7,114,642,292,406
2012-02-17T22:30:00Z,2012-02-17T22:00:00Z,PT30M,21.2,129,702,383,511
2012-02-17T23:00:00Z,2012-02-17T22:30:00Z,PT30M,21.7,146,742,466,612
2012-02-17T23:30:00Z,2012-02-17T23:00:00Z,PT30M,22.3,225,641,440,665
2012-02-18T00:00:00Z,2012-02-17T23:30:00Z,PT30M,22.8,321,500,382,703
2012-02-18T00:30:00Z,2012-02-18T00:00:00Z,PT30M,23.0,375,446,367,741
2012-02-18T01:00:00Z,2012-02-18T00:30:00Z,PT30M,23.1,417,410,356,773
2012-02-18T01:30:00Z,2012-02-18T01:00:00Z,PT30M,23.1,481,245,216,697
2012-02-18T02:00:00Z,2012-02-18T01:30:00Z,PT30M,23.1,546,58,51,597
2012-02-18T02:30:00Z,2012-02-18T02:00:00Z,PT30M,23.2,521,158,145,665
2012-02-18T03:00:00Z,2012-02-18T02:30:00Z,PT30M,23.2,464,350,320,783
2012-02-18T03:30:00Z,2012-02-18T03:00:00Z,PT30M,23.1,367,523,460,827
2012-02-18T04:00:00Z,2012-02-18T03:30:00Z,PT30M,23.0,262,663,567,829
2012-02-18T04:30:00Z,2012-02-18T04:00:00Z,PT30M,23.0,220,426,363,583
2012-02-18T05:00:00Z,2012-02-18T04:30:00Z,PT30M,22.9,201,84,71,272
2012-02-18T05:30:00Z,2012-02-18T05:00:00Z,PT30M,22.8,207,0,0,207
2012-02-18T06:00:00Z,2012-02-18T05:30:00Z,PT30M,22.7,215,0,0,215
2012-02-18T06:30:00Z,2012-02-18T06:00:00Z,PT30M,22.5,144,0,0,144
2012-02-18T07:00:00Z,2012-02-18T06:30:00Z,PT30M,22.3,52,0,0,52
2012-02-18T07:30:00Z,2012-02-18T07:00:00Z,PT30M,22.1,39,0,0,39
2012-02-18T08:00:00Z,2012-02-18T07:30:00Z,PT30M,21.9,49,0,0,49
2012-02-18T08:30:00Z,2012-02-18T08:00:00Z,PT30M,21.7,32,0,0,32
2012-02-18T09:00:00Z,2012-02-18T08:30:00Z,PT30M,21.5,6,0,0,6
2012-02-18T09:30:00Z,2012-02-18T09:00:00Z,PT30M,21.3,0,0,0,0
2012-02-18T10:00:00Z,2012-02-18T09:30:00Z,PT30M,21.1,0,0,0,0
2012-02-18T10:30:00Z,2012-02-18T10:00:00Z,PT30M,20.9,0,0,0,0
2012-02-18T11:00:00Z,2012-02-18T10:30:00Z,PT30M,20.8,0,0,0,0
2012-02-18T11:30:00Z,2012-02-18T11:00:00Z,PT30M,20.6,0,0,0,0
2012-02-18T12:00:00Z,2012-02-18T11:30:00Z,PT30M,20.4,0,0,0,0
2012-02-18T12:30:00Z,2012-02-18T12:00:00Z,PT30M,20.3,0,0,0,0
2012-02-18T13:00:00Z,2012-02-18T12:30:00Z,PT30M,20.2,0,0,0,0
2012-02-18T13:30:00Z,2012-02-18T13:00:00Z,PT30M,20.2,0,0,0,0
2012-02-18T14:00:00Z,2012-02-18T13:30:00Z,PT30M,20.1,0,0,0,0
2012-02-18T14:30:00Z,2012-02-18T14:00:00Z,PT30M,20.1,0,0,0,0
2012-02-18T15:00:00Z,2012-02-18T14:30:00Z,PT30M,20.0,0,0,0,0
2012-02-18T15:30:00Z,2012-02-18T15:00:00Z,PT30M,20.0,0,0,0,0
2012-02-18T16:00:00Z,2012-02-18T15:30:00Z,PT30M,19.9,0,0,0,0
2012-02-18T16:30:00Z,2012-02-18T16:00:00Z,PT30M,19.9,0,0,0,0
2012-02-18T17:00:00Z,2012-02-18T16:30:00Z,PT30M,19.8,0,0,0,0
2012-02-18T17:30:00Z,2012-02-18T17:00:00Z,PT30M,19.8,0,0,0,0
2012-02-18T18:00:00Z,2012-02-18T17:30:00Z,PT30M,19.7,0,0,0,0
2012-02-18T18:30:00Z,2012-02-18T18:00:00Z,PT30M,19.8,0,0,0,0
2012-02-18T19:00:00Z,2012-02-18T18:30:00Z,PT30M,19.8,0,1,0,1
2012-02-18T19:30:00Z,2012-02-18T19:00:00Z,PT30M,19.9,7,16,1,9
2012-02-18T20:00:00Z,2012-02-18T19:30:00Z,PT30M,19.9,18,43,5,23
2012-02-18T20:30:00Z,2012-02-18T20:00:00Z,PT30M,20.0,51,166,39,90
2012-02-18T21:00:00Z,2012-02-18T20:30:00Z,PT30M,20.1,89,320,86,175
2012-02-18T21:30:00Z,2012-02-18T21:00:00Z,PT30M,20.5,111,458,171,282
2012-02-18T22:00:00Z,2012-02-18T21:30:00Z,PT30M,21.1,132,574,259,391
2012-02-18T22:30:00Z,2012-02-18T22:00:00Z,PT30M,21.7,221,460,230,452
2012-02-18T23:00:00Z,2012-02-18T22:30:00Z,PT30M,22.3,331,277,166,496
2012-02-18T23:30:00Z,2012-02-18T23:00:00Z,PT30M,23.0,410,185,125,535
2012-02-19T00:00:00Z,2012-02-18T23:30:00Z,PT30M,23.6,474,133,101,575
2012-02-19T00:30:00Z,2012-02-19T00:00:00Z,PT30M,23.7,456,240,205,662
2012-02-19T01:00:00Z,2012-02-19T00:30:00Z,PT30M,23.7,410,401,352,762
2012-02-19T01:30:00Z,2012-02-19T01:00:00Z,PT30M,23.6,330,572,518,848
2012-02-19T02:00:00Z,2012-02-19T01:30:00Z,PT30M,23.5,245,738,680,924
2012-02-19T02:30:00Z,2012-02-19T02:00:00Z,PT30M,23.4,223,777,715,938
2012-02-19T03:00:00Z,2012-02-19T02:30:00Z,PT30M,23.4,221,778,710,931
2012-02-19T03:30:00Z,2012-02-19T03:00:00Z,PT30M,23.3,193,811,718,911
2012-02-19T04:00:00Z,2012-02-19T03:30:00Z,PT30M,23.3,160,849,724,884
2012-02-19T04:30:00Z,2012-02-19T04:00:00Z,PT30M,23.3,168,801,646,815
2012-02-19T05:00:00Z,2012-02-19T04:30:00Z,PT30M,23.4,191,721,539,730
2012-02-19T05:30:00Z,2012-02-19T05:00:00Z,PT30M,23.4,221,579,400,620
2012-02-19T06:00:00Z,2012-02-19T05:30:00Z,PT30M,23.4,248,428,257,505
2012-02-19T06:30:00Z,2012-02-19T06:00:00Z,PT30M,23.3,200,452,218,418
2012-02-19T07:00:00Z,2012-02-19T06:30:00Z,PT30M,23.2,131,514,207,338
2012-02-19T07:30:00Z,2012-02-19T07:00:00Z,PT30M,23.2,96,323,125,221
2012-02-19T08:00:00Z,2012-02-19T07:30:00Z,PT30M,23.1,72,64,25,96
2012-02-19T08:30:00Z,2012-02-19T08:00:00Z,PT30M,23.0,40,0,0,40
2012-02-19T09:00:00Z,2012-02-19T08:30:00Z,PT30M,22.9,8,0,0,8
2012-02-19T09:30:00Z,2012-02-19T09:00:00Z,PT30M,22.6,0,0,0,0
2012-02-19T10:00:00Z,2012-02-19T09:30:00Z,PT30M,22.3,0,0,0,0
2012-02-19T10:30:00Z,2012-02-19T10:00:00Z,PT30M,21.9,0,0,0,0
2012-02-19T11:00:00Z,2012-02-19T10:30:00Z,PT30M,21.5,0,0,0,0
2012-02-19T11:30:00Z,2012-02-19T11:00:00Z,PT30M,21.2,0,0,0,0
2012-02-19T12:00:00Z,2012-02-19T11:30:00Z,PT30M,20.8,0,0,0,0
2012-02-19T12:30:00Z,2012-02-19T12:00:00Z,PT30M,20.6,0,0,0,0
2012-02-19T13:00:00Z,2012-02-19T12:30:00Z,PT30M,20.6,0,0,0,0
2012-02-19T13:30:00Z,2012-02-19T13:00:00Z,PT30M,20.5,0,0,0,0
2012-02-19T14:00:00Z,2012-02-19T13:30:00Z,PT30M,20.4,0,0,0,0
2012-02-19T14:30:00Z,2012-02-19T14:00:00Z,PT30M,20.4,0,0,0,0
2012-02-19T15:00:00Z,2012-02-19T14:30:00Z,PT30M,20.3,0,0,0,0
2012-02-19T15:30:00Z,2012-02-19T15:00:00Z,PT30M,20.2,0,0,0,0
2012-02-19T16:00:00Z,2012-02-19T15:30:00Z,PT30M,20.1,0,0,0,0
2012-02-19T16:30:00Z,2012-02-19T16:00:00Z,PT30M,19.9,0,0,0,0
2012-02-19T17:00:00Z,2012-02-19T16:30:00Z,PT30M,19.8,0,0,0,0
2012-02-19T17:30:00Z,2012-02-19T17:00:00Z,PT30M,19.6,0,0,0,0
2012-02-19T18:00:00Z,2012-02-19T17:30:00Z,PT30M,19.5,0,0,0,0
2012-02-19T18:30:00Z,2012-02-19T18:00:00Z,PT30M,19.5,0,0,0,0
2012-02-19T19:00:00Z,2012-02-19T18:30:00Z,PT30M,19.5,0,0,0,0
2012-02-19T19:30:00Z,2012-02-19T19:00:00Z,PT30M,19.5,7,3,0,7
2012-02-19T20:00:00Z,2012-02-19T19:30:00Z,PT30M,19.6,17,14,2,19
2012-02-19T20:30:00Z,2012-02-19T20:00:00Z,PT30M,19.6,51,115,29,80
2012-02-19T21:00:00Z,2012-02-19T20:30:00Z,PT30M,19.7,92,245,66,158
2012-02-19T21:30:00Z,2012-02-19T21:00:00Z,PT30M,20.1,126,358,133,259
2012-02-19T22:00:00Z,2012-02-19T21:30:00Z,PT30M,20.5,157,463,210,367
2012-02-19T22:30:00Z,2012-02-19T22:00:00Z,PT30M,21.0,181,536,292,472
2012-02-19T23:00:00Z,2012-02-19T22:30:00Z,PT30M,21.6,206,581,361,567
2012-02-19T23:30:00Z,2012-02-19T23:00:00Z,PT30M,22.1,289,362,231,520
2012-02-20T00:00:00Z,2012-02-19T23:30:00Z,PT30M,22.6,384,71,46,430
2012-02-20T00:30:00Z,2012-02-20T00:00:00Z,PT30M,22.8,386,0,0,386
2012-02-20T01:00:00Z,2012-02-20T00:30:00Z,PT30M,23.0,365,1,1,365
2012-02-20T01:30:00Z,2012-02-20T01:00:00Z,PT30M,23.1,463,11,10,473
2012-02-20T02:00:00Z,2012-02-20T01:30:00Z,PT30M,23.2,585,40,37,622
2012-02-20T02:30:00Z,2012-02-20T02:00:00Z,PT30M,23.3,479,306,279,757
2012-02-20T03:00:00Z,2012-02-20T02:30:00Z,PT30M,23.3,309,628,571,880
2012-02-20T03:30:00Z,2012-02-20T03:00:00Z,PT30M,23.3,280,665,590,870
2012-02-20T04:00:00Z,2012-02-20T03:30:00Z,PT30M,23.1,297,597,510,807
2012-02-20T04:30:00Z,2012-02-20T04:00:00Z,PT30M,23.0,318,354,300,618
2012-02-20T05:00:00Z,2012-02-20T04:30:00Z,PT30M,22.8,333,70,59,392
2012-02-20T05:30:00Z,2012-02-20T05:00:00Z,PT30M,22.6,237,0,0,237
2012-02-20T06:00:00Z,2012-02-20T05:30:00Z,PT30M,22.5,112,0,0,112
2012-02-20T06:30:00Z,2012-02-20T06:00:00Z,PT30M,22.3,87,0,0,87
2012-02-20T07:00:00Z,2012-02-20T06:30:00Z,PT30M,22.0,91,0,0,91
2012-02-20T07:30:00Z,2012-02-20T07:00:00Z,PT30M,21.8,60,0,0,60
2012-02-20T08:00:00Z,2012-02-20T07:30:00Z,PT30M,21.6,20,0,0,20
2012-02-20T08:30:00Z,2012-02-20T08:00:00Z,PT30M,21.3,6,0,0,6
2012-02-20T09:00:00Z,2012-02-20T08:30:00Z,PT30M,21.1,1,0,0,1
2012-02-20T09:30:00Z,2012-02-20T09:00:00Z,PT30M,20.9,0,0,0,0
2012-02-20T10:00:00Z,2012-02-20T09:30:00Z,PT30M,20.7,0,0,0,0
2012-02-20T10:30:00Z,2012-02-20T10:00:00Z,PT30M,20.5,0,0,0,0
2012-02-20T11:00:00Z,2012-02-20T10:30:00Z,PT30M,20.3,0,0,0,0
2012-02-20T11:30:00Z,2012-02-20T11:00:00Z,PT30M,20.1,0,0,0,0
2012-02-20T12:00:00Z,2012-02-20T11:30:00Z,PT30M,19.9,0,0,0,0
2012-02-20T12:30:00Z,2012-02-20T12:00:00Z,PT30M,19.9,0,0,0,0
2012-02-20T13:00:00Z,2012-02-20T12:30:00Z,PT30M,19.9,0,0,0,0
2012-02-20T13:30:00Z,2012-02-20T13:00:00Z,PT30M,19.9,0,0,0,0
2012-02-20T14:00:00Z,2012-02-20T13:30:00Z,PT30M,19.9,0,0,0,0
2012-02-20T14:30:00Z,2012-02-20T14:00:00Z,PT30M,20.0,0,0,0,0
2012-02-20T15:00:00Z,2012-02-20T14:30:00Z,PT30M,20.0,0,0,0,0
2012-02-20T15:30:00Z,2012-02-20T15:00:00Z,PT30M,20.0,0,0,0,0
2012-02-20T16:00:00Z,2012-02-20T15:30:00Z,PT30M,19.9,0,0,0,0
2012-02-20T16:30:00Z,2012-02-20T16:00:00Z,PT30M,19.9,0,0,0,0
2012-02-20T17:00:00Z,2012-02-20T16:30:00Z,PT30M,19.9,0,0,0,0
2012-02-20T17:30:00Z,2012-02-20T17:00:00Z,PT30M,19.8,0,0,0,0
2012-02-20T18:00:00Z,2012-02-20T17:30:00Z,PT30M,19.8,0,0,0,0
2012-02-20T18:30:00Z,2012-02-20T18:00:00Z,PT30M,19.7,0,0,0,0
2012-02-20T19:00:00Z,2012-02-20T18:30:00Z,PT30M,19.7,0,0,0,0
2012-02-20T19:30:00Z,2012-02-20T19:00:00Z,PT30M,19.6,4,0,0,4
2012-02-20T20:00:00Z,2012-02-20T19:30:00Z,PT30M,19.6,10,0,0,10
2012-02-20T20:30:00Z,2012-02-20T20:00:00Z,PT30M,19.6,44,0,0,44
2012-02-20T21:00:00Z,2012-02-20T20:30:00Z,PT30M,19.5,86,0,0,86
2012-02-20T21:30:00Z,2012-02-20T21:00:00Z,PT30M,19.6,99,0,0,99
2012-02-20T22:00:00Z,2012-02-20T21:30:00Z,PT30M,19.8,108,0,0,108
2012-02-20T22:30:00Z,2012-02-20T22:00:00Z,PT30M,20.0,193,0,0,193
2012-02-20T23:00:00Z,2012-02-20T22:30:00Z,PT30M,20.2,302,0,0,302
2012-02-20T23:30:00Z,2012-02-20T23:00:00Z,PT30M,20.4,381,0,0,381
2012-02-21T00:00:00Z,2012-02-20T23:30:00Z,PT30M,20.6,443,0,0,443
2012-02-21T00:30:00Z,2012-02-21T00:00:00Z,PT30M,20.7,394,0,0,394
2012-02-21T01:00:00Z,2012-02-21T00:30:00Z,PT30M,20.9,312,21,19,330
2012-02-21T01:30:00Z,2012-02-21T01:00:00Z,PT30M,21.0,253,336,309,562
2012-02-21T02:00:00Z,2012-02-21T01:30:00Z,PT30M,21.1,205,727,669,874
2012-02-21T02:30:00Z,2012-02-21T02:00:00Z,PT30M,21.2,189,828,758,947
2012-02-21T03:00:00Z,2012-02-21T02:30:00Z,PT30M,21.3,183,833,757,940
2012-02-21T03:30:00Z,2012-02-21T03:00:00Z,PT30M,21.4,175,834,736,911
2012-02-21T04:00:00Z,2012-02-21T03:30:00Z,PT30M,21.5,164,836,709,873
2012-02-21T04:30:00Z,2012-02-21T04:00:00Z,PT30M,21.5,136,864,686,822
2012-02-21T05:00:00Z,2012-02-21T04:30:00Z,PT30M,21.6,106,891,657,763
2012-02-21T05:30:00Z,2012-02-21T05:00:00Z,PT30M,21.6,126,791,536,662
2012-02-21T06:00:00Z,2012-02-21T05:30:00Z,PT30M,21.7,163,645,383,546
2012-02-21T06:30:00Z,2012-02-21T06:00:00Z,PT30M,21.6,184,433,235,419
2012-02-21T07:00:00Z,2012-02-21T06:30:00Z,PT30M,21.4,197,207,93,290
2012-02-21T07:30:00Z,2012-02-21T07:00:00Z,PT30M,21.2,157,93,35,193
2012-02-21T08:00:00Z,2012-02-21T07:30:00Z,PT30M,21.0,101,18,7,107
2012-02-21T08:30:00Z,2012-02-21T08:00:00Z,PT30M,20.8,53,0,0,53
2012-02-21T09:00:00Z,2012-02-21T08:30:00Z,PT30M,20.6,10,0,0,10
2012-02-21T09:30:00Z,2012-02-21T09:00:00Z,PT30M,20.4,0,0,0,0
2012-02-21T10:00:00Z,2012-02-21T09:30:00Z,PT30M,20.2,0,0,0,0
2012-02-21T10:30:00Z,2012-02-21T10:00:00Z,PT30M,20.0,0,0,0,0
2012-02-21T11:00:00Z,2012-02-21T10:30:00Z,PT30M,19.9,0,0,0,0
2012-02-21T11:30:00Z,2012-02-21T11:00:00Z,PT30M,19.7,0,0,0,0
2012-02-21T12:00:00Z,2012-02-21T11:30:00Z,PT30M,19.5,0,0,0,0
2012-02-21T12:30:00Z,2012-02-21T12:00:00Z,PT30M,19.4,0,0,0,0
2012-02-21T13:00:00Z,2012-02-21T12:30:00Z,PT30M,19.4,0,0,0,0
2012-02-21T13:30:00Z,2012-02-21T13:00:00Z,PT30M,19.3,0,0,0,0
2012-02-21T14:00:00Z,2012-02-21T13:30:00Z,PT30M,19.2,0,0,0,0
2012-02-21T14:30:00Z,2012-02-21T14:00:00Z,PT30M,19.2,0,0,0,0
2012-02-21T15:00:00Z,2012-02-21T14:30:00Z,PT30M,19.1,0,0,0,0
2012-02-21T15:30:00Z,2012-02-21T15:00:00Z,PT30M,19.1,0,0,0,0
2012-02-21T16:00:00Z,2012-02-21T15:30:00Z,PT30M,18.9,0,0,0,0
2012-02-21T16:30:00Z,2012-02-21T16:00:00Z,PT30M,18.8,0,0,0,0
2012-02-21T17:00:00Z,2012-02-21T16:30:00Z,PT30M,18.7,0,0,0,0
2012-02-21T17:30:00Z,2012-02-21T17:00:00Z,PT30M,18.6,0,0,0,0
2012-02-21T18:00:00Z,2012-02-21T17:30:00Z,PT30M,18.5,0,0,0,0
2012-02-21T18:30:00Z,2012-02-21T18:00:00Z,PT30M,18.5,0,0,0,0
2012-02-21T19:00:00Z,2012-02-21T18:30:00Z,PT30M,18.5,0,0,0,0
2012-02-21T19:30:00Z,2012-02-21T19:00:00Z,PT30M,18.5,4,0,0,4
2012-02-21T20:00:00Z,2012-02-21T19:30:00Z,PT30M,18.5,12,1,0,12
2012-02-21T20:30:00Z,2012-02-21T20:00:00Z,PT30M,18.5,62,24,6,69
2012-02-21T21:00:00Z,2012-02-21T20:30:00Z,PT30M,18.5,124,51,13,137
2012-02-21T21:30:00Z,2012-02-21T21:00:00Z,PT30M,18.8,144,35,9,152
2012-02-21T22:00:00Z,2012-02-21T21:30:00Z,PT30M,19.2,149,7,2,151
2012-02-21T22:30:00Z,2012-02-21T22:00:00Z,PT30M,19.7,158,0,0,158
2012-02-21T23:00:00Z,2012-02-21T22:30:00Z,PT30M,20.1,174,7,5,179
2012-02-21T23:30:00Z,2012-02-21T23:00:00Z,PT30M,20.6,272,113,88,360
2012-02-22T00:00:00Z,2012-02-21T23:30:00Z,PT30M,21.1,389,253,198,587
2012-02-22T00:30:00Z,2012-02-22T00:00:00Z,PT30M,21.3,387,396,330,717
2012-02-22T01:00:00Z,2012-02-22T00:30:00Z,PT30M,21.5,350,529,459,809
